City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
645,Dunedin,NZ,41.81,overcast clouds,-45.8742,170.5036,Scenic Hotel Southern Cross
646,Byron Bay,AU,58.95,scattered clouds,-28.65,153.6167,Backpackers Inn on the Beach
647,Sunland Park,US,86.86,clear sky,31.7965,-106.58,SpringHill Suites by Marriott El Paso
648,Prince George,CA,47.25,clear sky,53.9166,-122.753,Canadas Best Value Inn Prince George
649,Luleburgaz,TR,72.77,scattered clouds,41.4039,27.3592,alparslan rant a car
650,Mathbaria,BD,80.83,overcast clouds,22.2876,89.9593,Shikdar Hotel
651,Esmeralda,CU,91.98,clear sky,21.8525,-78.1169,Centro de Pioneros Exploradores
652,Nancha,CN,49.1,scattered clouds,47.1333,129.2667,Communications Hotel
653,Garissa,KE,85.19,broken clouds,-0.4536,39.6401,Sharif Plaza Hotel
654,Harper,LR,79.29,light rain,4.375,-7.7169,Screensaver
655,Kondinskoye,RU,42.73,overcast clouds,59.6481,67.41,Gostinitsa
656,Jalu,LY,84.74,clear sky,29.0331,21.5482,صاحبة الفخامة
657,Te Anau,NZ,31.24,broken clouds,-45.4167,167.7167,Kingsgate Hotel Te Anau
658,Coruripe,BR,81.88,few clouds,-10.1256,-36.1756,Pousada e Hotel Litoral Sul
659,Chernaya Kholunitsa,RU,39.72,overcast clouds,58.8511,51.7154,
660,Alice Springs,AU,83.75,scattered clouds,-23.7,133.8833,Desert Palms Alice Springs
661,Yumen,CN,69.12,scattered clouds,40.2833,97.2,
662,Zhaozhou,CN,53.78,clear sky,45.6833,125.3167,East Hotel
663,Launceston,AU,40.64,scattered clouds,-41.45,147.1667,Hotel Grand Chancellor Launceston
664,Goure,NE,97.02,broken clouds,13.9835,10.2704,
665,Sept-Iles,CA,65.05,broken clouds,50.2001,-66.3821,Comfort Inn
666,Kurchum,KZ,60.75,few clouds,48.5722,83.6542,"Gostinitsa ""Kneda"""
667,Sokoto,NG,89.35,broken clouds,13.0609,5.239,Shukura Coral Hotel
668,Ponta Delgada,PT,74.12,few clouds,37.7333,-25.6667,Vila Nova Hotel
669,Handan,CN,67.48,light rain,36.6006,114.4678,Jin Jiang Inn - Handan China South Street Inn
670,Sulangan,PH,80.33,overcast clouds,11.1373,123.7228,Maia's Beach Resort
671,Lincoln,US,86.13,clear sky,40.8,-96.667,Courtyard by Marriott Lincoln Downtown/Haymarket
672,Gladstone,AU,60.73,clear sky,-23.85,151.25,Highpoint International
673,Sampit,ID,74.77,light rain,-2.5333,112.95,Aquarius Boutique Hotel Sampit
674,Camacha,PT,74.62,scattered clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
675,Edd,ER,89.4,overcast clouds,13.9297,41.6925,
676,Havelock,US,86.02,broken clouds,34.8791,-76.9013,Sherwood Motel
677,Nioro,GM,77.81,overcast clouds,13.35,-15.75,
678,Xiaolingwei,CN,67.98,light rain,32.0333,118.85,Jiangsu Phoenix Place Hotel
679,Gberia Fotombu,SL,76.14,moderate rain,9.8833,-11.1667,
680,Waipawa,NZ,45.45,light rain,-41.4122,175.5153,Tora Coastal Walk
681,Elblag,PL,65.97,overcast clouds,54.1522,19.4088,HOTEL RESTAURACJA ŻUŁAWY ELBLĄG
682,Beaverlodge,CA,43.95,scattered clouds,55.2166,-119.4361,Side Trax Inn
683,Tomatlan,MX,85.03,overcast clouds,19.9333,-105.25,El Salvial
684,Povenets,RU,43.52,broken clouds,62.8487,34.8262,Eko Otel' Bol'shaya Medveditsa
685,Bossier City,US,78.98,overcast clouds,32.516,-93.7321,Horseshoe Bossier City
686,Itarema,BR,88.2,clear sky,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
687,Yerofey Pavlovich,RU,38.89,overcast clouds,53.9667,121.9667,lounges and warm parking
688,Biltine,TD,94.73,broken clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
689,Chicama,PE,59.54,overcast clouds,-7.8447,-79.1469,Balihai Bungalows
690,Samfya,ZM,79.0,scattered clouds,-11.3649,29.5565,Chita Lodge Samfya
691,Canoinhas,BR,54.63,light rain,-26.1772,-50.39,Santa Catarina Plaza Hotel
692,Nara,JP,74.48,overcast clouds,34.6851,135.8049,Guesthouse Nara Komachi
693,Limoeiro Do Ajuru,BR,87.21,scattered clouds,-1.8953,-49.3806,Hotel Dalva
694,Upington,ZA,70.18,clear sky,-28.4478,21.2561,River Place Manor
695,Pombas,CV,83.98,broken clouds,17.1503,-25.0201,Paul Paradis
696,Sawang Daen Din,TH,77.22,overcast clouds,17.4753,103.4575,บ้านเจเน็ต คอมพิวเตอร์
697,Gdov,RU,46.78,broken clouds,58.7406,27.8122,Ustje Beach Resort
698,Benguela,AO,72.05,scattered clouds,-12.5763,13.4055,Hotel Praia Morena
699,Alta Floresta,BR,100.45,few clouds,-9.8756,-56.0861,Floresta Amazonica Hotel
700,Svetlyy,RU,59.05,overcast clouds,54.675,20.1347,"Gostinitsa-Kafe, Alena"
701,Acapulco,MX,83.84,broken clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
702,Usinsk,RU,42.42,overcast clouds,65.9939,57.5281,Dobro Pozhalovaty
703,Capoterra,IT,91.11,few clouds,39.1763,8.9718,Ariedo Bed And Breakfast
704,Langres,FR,68.85,broken clouds,47.8333,5.3333,Le Belvédère des Remparts
705,Ewa Beach,US,78.75,few clouds,21.3156,-158.0072,Uncle Junior Robert
706,Pisco,PE,66.02,broken clouds,-13.7,-76.2167,Hotel San Isidro Oficial
707,Ugoofaaru,MV,83.03,few clouds,5.6667,73.0,Ungoofaaru Inn
708,Komsomolskiy,UZ,79.52,clear sky,40.4272,71.7189,Ikathouse
709,Yanji,CN,56.98,overcast clouds,42.9075,129.5078,Holiday Inn Changbaishan Suites
710,Hirara,JP,82.65,overcast clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
711,Yabelo,ET,67.91,overcast clouds,4.8833,38.0833,Asnakech W/michael
712,Muroto,JP,78.26,light rain,33.2833,134.15,Oota Ryokan
713,Guarapari,BR,78.69,overcast clouds,-20.6667,-40.4975,Hotel Porto do Sol
714,Bagotville,AU,53.78,scattered clouds,-28.9833,153.4167,Broadwater Sunrise Caravan Park
715,General Roca,AR,68.4,few clouds,-39.0333,-67.5833,Hotel y Casino del Río General Roca
716,Vidisha,IN,76.33,overcast clouds,23.5333,77.8167,STARiHOTELS Railway station Vidisha
717,Port Hawkesbury,CA,67.8,overcast clouds,45.6169,-61.3485,MacKenzie House Tourist Home B&B
718,Crib Point,AU,47.91,clear sky,-38.35,145.2,Erawan Bed & Breakfast
719,Matiari,PK,95.0,clear sky,25.5961,68.4467,Zawar Khadim Hussain HOUES
720,Yizheng,CN,59.14,overcast clouds,24.6706,103.4296,
721,Verkhnyaya Inta,RU,42.24,overcast clouds,65.9811,60.3094,
722,Wenling,CN,74.55,light rain,28.3669,121.36,Hanting Express Wenling Wanchang North Road
723,Sagua La Grande,CU,90.09,clear sky,22.8067,-80.0756,Hotel Telégrafo
724,Puerto Madryn,AR,67.68,broken clouds,-42.7692,-65.0385,Hotel Tolosa
725,Urumqi,CN,72.55,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
726,Tura,IN,73.36,overcast clouds,25.5198,90.2201,Hotel RIKMAN Continental
727,Nalut,LY,90.59,clear sky,30.3333,10.85,
728,Ranot,TH,81.07,overcast clouds,7.7777,100.3213,Pakbanglake resort ปากบางเลค รีสอร์ท
729,Bitung,ID,76.05,overcast clouds,1.4451,125.1824,K2 Lembeh
730,Labuan,MY,77.16,few clouds,5.2767,115.2417,Tiara Labuan Hotel
731,Riachao Das Neves,BR,99.75,clear sky,-11.7461,-44.91,Casa Costa
732,Anito,PH,75.97,light rain,12.4497,125.2886,FELIPA LAODENIO PROPERTY
733,Krasnoturansk,RU,52.59,overcast clouds,54.3186,91.5639,Sotsial'naya Gostinitsa
734,Tall Kayf,TR,81.79,clear sky,37.0833,41.0667,
735,Marquette,US,70.34,overcast clouds,46.5333,-87.6335,Al Quaal Lodge
736,Malakal,SS,78.89,light rain,9.5334,31.6605,Nile Palace Hotel
737,San Andres,CO,87.82,broken clouds,12.5847,-81.7006,Hotel Arena Blanca
738,Suwalki,PL,55.76,overcast clouds,54.1118,22.9309,Hotel Szyszko
739,Noumea,NC,60.78,scattered clouds,-22.2763,166.4572,Hôtel Le Lagon
740,Bronnoysund,NO,55.4,clear sky,65.4625,12.1997,Corner Hotel
741,Tramandai,BR,62.71,scattered clouds,-29.9847,-50.1336,Hotel Da Praia
742,Zhigansk,RU,41.41,overcast clouds,66.7697,123.3711,Gostinichnyy Kompleks Aylgy
743,Storm Lake,US,81.36,clear sky,42.6411,-95.2097,King's Pointe Resort
745,Maroantsetra,MG,72.07,light rain,-15.4333,49.7333,Annexe Vatsy Hôtel
746,Orikum,AL,77.99,broken clouds,40.3253,19.4714,Hotel Denta
747,Fort Smith,US,84.69,clear sky,35.3859,-94.3986,Hampton Inn Fort Smith
748,Severnoye,RU,56.71,overcast clouds,56.3491,78.3619,Gostinitsa Severyanka
749,Florianopolis,BR,61.83,light rain,-27.6146,-48.5012,Hotel Boutique Quinta das Videiras
750,Krk,HR,72.59,light rain,45.0258,14.5731,Koralj Sunny Hotel by Valamar
751,Monroe,US,74.66,scattered clouds,43.1501,-77.6831,"Staybridge Suites Rochester University, an IHG Hotel"
752,Capitan Bado,PY,80.53,broken clouds,-23.2667,-55.5333,Hotel Suiza
753,Cantavir,RS,79.66,overcast clouds,45.9219,19.7627,Berta Borsos
754,Mabaruma,GY,90.73,clear sky,8.2,-59.7833,Monty Brooms Guest House
755,Bichura,RU,51.71,overcast clouds,50.5881,107.6022,Gostinitsa Uyut
756,Ballitoville,ZA,60.17,moderate rain,-29.539,31.2144,Hampshire Hotel-Ballito
757,Presque Isle,US,67.98,few clouds,46.6811,-68.0159,Hampton Inn Presque Isle
758,Severo-Yeniseyskiy,RU,34.54,overcast clouds,60.3725,93.0408,Aktolik
760,Poya,NC,64.62,scattered clouds,-21.35,165.15,
761,Myitkyina,MM,76.42,broken clouds,25.3833,97.4,Shwe Phyu Hotel
762,Sharjah,AE,94.98,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
763,Kitimat,CA,48.9,overcast clouds,54.0524,-128.6534,Kingfish Westcoast Adventures Ltd. Kitimat Estuary Lodge B&B
764,Raahe,FI,44.69,overcast clouds,64.6833,24.4833,Hotelli Raahen Hovi
765,Devonport,AU,45.0,scattered clouds,-41.1667,146.35,Gateway Hotel by Nightcap Plus
766,Smithfield,US,71.11,broken clouds,41.922,-71.5495,Hampton Inn & Suites Providence/Smithfield
767,Contamana,PE,97.11,few clouds,-7.3333,-75.0167,Shiringal Touristic Park
768,Orangeburg,US,80.56,broken clouds,33.4918,-80.8557,Palmetto Inn & Suites
769,Garowe,SO,89.91,light rain,8.4054,48.4845,Curubo Hotel
770,Venancio Aires,BR,68.27,broken clouds,-29.6064,-52.1919,Hotel Guest
771,Los Zacatones,MX,67.64,overcast clouds,22.95,-102.05,
772,Vaitape,PF,78.26,few clouds,-16.5167,-151.75,Conrad Bora Bora Nui
773,Sao Geraldo Do Araguaia,BR,95.43,broken clouds,-6.4006,-48.555,SOLAR DO BARROSO
774,Shaoguan,CN,75.2,light rain,24.8,113.5833,Shangcheng Hotel
775,Boo,SE,52.77,broken clouds,59.3333,18.2833,Yasuragi
776,Marsh Harbour,BS,85.03,clear sky,26.5412,-77.0636,Abaco Beach Resort
777,Surt,LY,79.86,clear sky,31.2089,16.5887,الهادي ابوشعاله سرت
779,Mweka,CD,73.62,light rain,-4.85,21.5667,Guest House Boshab
780,Petropavlovka,RU,50.25,scattered clouds,50.6114,105.3196,Tuyaa
781,Ataco,CO,86.61,broken clouds,3.5915,-75.3818,Hotel y Restaurante El Ganadero
782,Nur,PL,63.79,overcast clouds,52.6683,22.3221,W Łęgu Natury
783,Rio Grande,BR,69.91,clear sky,-32.035,-52.0986,Hotel Atlântico Rio Grande
784,Tera,NE,96.55,few clouds,14.0078,0.7531,Hotel Dar es salam
785,Shelburne,CA,71.13,few clouds,44.0787,-80.2041,The Retreat at the Farm
786,Coos Bay,US,60.24,clear sky,43.3665,-124.2179,Best Western Holiday Hotel
787,Waddan,LY,86.31,clear sky,29.1614,16.139,محل الشريف محمد العايب
788,Sistranda,NO,55.9,light rain,63.7256,8.834,Hotell Frøya
789,Saint-Pierre,RE,73.04,few clouds,-21.3393,55.4781,Lindsey Hôtel
790,Trinidad,BO,80.58,overcast clouds,-14.8333,-64.9,Hotel Piesta
791,The Valley,AI,85.1,few clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
792,Vite,IN,69.13,broken clouds,17.2833,74.55,Hotel Dreamland
793,Les Cayes,HT,88.02,scattered clouds,18.2,-73.75,Villa Orphee
794,Krasnoselkup,RU,40.62,overcast clouds,65.7,82.4667,Krasnosel'kupnefteprodukt
795,Peniche,PT,80.55,clear sky,39.3558,-9.3811,Hotel Star inn Peniche
796,Ledyard,US,73.17,broken clouds,41.4398,-72.0142,Stonecroft Country Inn
797,Wadena,US,75.09,scattered clouds,46.4425,-95.1361,Eastwood Inn of Wadena
798,Alakurtti,RU,40.62,overcast clouds,66.9672,30.3491,Agroturystyka Gientosław
799,Puri,IN,81.12,overcast clouds,19.8,85.85,OYO 1577 Hotel Shree Hari Grand
800,Tongliao,CN,56.57,scattered clouds,43.6125,122.2653,Meirujia Hotel
801,Zhigalovo,RU,42.1,overcast clouds,54.8097,105.1578,"Hotel ""Lenatur"""
802,Polunochnoye,RU,39.6,overcast clouds,60.8697,60.4153,
803,Mnogovershinnyy,RU,51.17,light rain,53.9353,139.9242,Obshchezhitiye 14
804,Minab,IR,96.3,clear sky,27.1467,57.0801,Bam campground
805,Sinop,TR,56.46,overcast clouds,41.7711,34.8709,
806,Kaluga,RU,45.91,overcast clouds,54.5,35.5,
807,Herrin,US,81.0,scattered clouds,37.8031,-89.0276,Mary's Restaurant
808,Peleduy,RU,36.95,overcast clouds,59.6289,112.7406,Гостиница «Уют»
809,Yahualica,MX,72.05,broken clouds,21.1333,-102.85,Hotel Sun & Water Resort
810,Linhares,BR,86.77,broken clouds,-19.3911,-40.0722,Hotel Conceição
811,Bereda,ES,71.58,clear sky,43.2686,-7.5406,Pazo de Verdes
812,Barda,AZ,79.16,clear sky,40.3744,47.1267,Prins Motel Restoran
813,Bin Qirdan,TN,86.56,few clouds,33.1378,11.2197,Hôtel Palace
814,Shagonar,RU,54.28,overcast clouds,51.5333,92.8,
815,Pontes E Lacerda,BR,100.78,scattered clouds,-15.2261,-59.3353,Hotel Bressan
816,Porto Novo,BJ,84.02,light rain,6.4965,2.6036,Tour Eiffel Hotel Benin
817,Navsari,IN,80.49,scattered clouds,20.9524,72.9324,Navsari Vibhag Kelavani Trust
818,Ust-Kalmanka,RU,57.54,overcast clouds,52.1207,83.305,
819,Crawfordsville,US,78.62,scattered clouds,40.0411,-86.8745,"Holiday Inn Express & Suites Crawfordsville, an IHG Hotel"
820,Kisesa,TZ,80.67,broken clouds,-3.0833,34.15,
821,San Lazaro,BZ,89.31,broken clouds,18.0387,-88.6622,
822,Kirakira,SB,77.65,broken clouds,-10.4544,161.9205,SanBiz Lodge
823,Ryotsu,JP,69.91,overcast clouds,38.0833,138.4333,Sadokamoko Onsen Kohanno Yado Yoshidaya
824,Ardahan,TR,51.87,scattered clouds,41.1087,42.7022,Kafkas Ari Hotel
825,Edinet,MD,71.42,broken clouds,48.1681,27.305,La Paris Bastilia
826,Dalby,AU,50.7,clear sky,-27.1833,151.2667,Kobbers Motor Inn Dalby
827,Kattivakkam,IN,86.09,overcast clouds,13.2167,80.3167,Euronova Freezer
828,Gbadolite,CD,73.22,overcast clouds,4.2833,21.0167,Zenic
829,Staryy Nadym,RU,41.5,overcast clouds,65.6118,72.6842,
830,North Platte,US,81.01,clear sky,41.1239,-100.7654,"Holiday Inn Express & Suites North Platte, an IHG Hotel"
831,Spaichingen,DE,63.46,overcast clouds,48.0833,8.7167,Hotel Hofgut Hohenkarpfen
832,Bilsi,IN,74.73,overcast clouds,28.1333,78.9167,Hanuman murti bilsi
833,Auki,SB,75.99,overcast clouds,-8.7676,160.7034,Auki Motel
834,Deyang,CN,68.27,light rain,31.1302,104.382,Milletholly Resort Hotel
835,Pochutla,MX,77.83,overcast clouds,15.7432,-96.4661,Hotel Posada San Jose
836,Caravelas,BR,82.02,few clouds,-17.7125,-39.2481,Pousada dos Navegantes
837,Matadi,CD,84.58,broken clouds,-5.8167,13.45,Hotel Vivi Palace
838,Lavumisa,SZ,63.72,moderate rain,-27.31,31.892,ROADSIDE B&B
839,Lieksa,FI,42.91,overcast clouds,63.3167,30.0167,Kaatrahovi
840,Mehran,IR,90.88,clear sky,33.1222,46.1646,بوتیک زنانه بهار
841,Krasnovishersk,RU,41.65,overcast clouds,60.4078,57.082,Vishera hotel
842,Caraballeda,VE,92.37,overcast clouds,10.6112,-66.8522,Hotel 15 Letras
843,Uden,NL,69.1,few clouds,51.6568,5.6126,Van der Valk Hotel Uden - Veghel
844,Nueve De Julio,AR,70.45,clear sky,-35.4444,-60.8831,Grand Hotel Libertad - GHL
845,Ola,RU,47.75,clear sky,59.5833,151.2833,
846,Conceicao Do Araguaia,BR,95.13,clear sky,-8.2578,-49.2647,Tarumã Tropical Hotel
847,Pouembout,NC,63.93,broken clouds,-21.1333,164.9,Camping de Tipenga
848,Mortka,RU,39.04,overcast clouds,59.3322,66.0214,
849,Ngaoundere,CM,68.02,moderate rain,7.3167,13.5833,Hotel Mentong Palace
