City_ID,City,Country,Date,Humidity,Lat,Lng,Max Temp,Cloudiness,Wind Speed
195,Suez,EG,2021-09-23 19:59:14,67,29.9737,32.5263,76.41,0,8.37
196,Torbay,CA,2021-09-23 19:59:14,75,47.6666,-52.7314,68.77,40,0.0
197,Murree,PK,2021-09-23 19:59:15,83,33.9073,73.393,58.24,0,4.52
198,Klaksvik,FO,2021-09-23 19:59:15,91,62.2266,-6.589,45.1,100,30.74
199,Nautla,MX,2021-09-23 19:59:15,74,20.2167,-96.7833,77.58,98,14.34
200,At-Bashi,KG,2021-09-23 19:59:16,35,41.1702,75.8106,47.16,1,1.81
201,Kano,NG,2021-09-23 19:59:16,83,12.0001,8.5167,76.89,0,3.44
202,Paso De Los Toros,UY,2021-09-23 19:59:17,79,-32.8167,-56.5167,66.54,55,7.58
203,Constitucion,CL,2021-09-23 19:59:17,58,-35.3333,-72.4167,63.09,100,16.28
204,Kysyl-Syr,RU,2021-09-23 19:59:18,87,63.8986,122.7617,39.45,100,3.89
205,Fare,PF,2021-09-23 19:59:18,71,-16.7,-151.0167,77.49,10,11.12
206,Oranjemund,NA,2021-09-23 19:59:18,90,-28.55,16.4333,57.13,99,6.4
207,Bontang,ID,2021-09-23 19:59:19,88,0.1333,117.5,77.23,100,2.59
208,Srednekolymsk,RU,2021-09-23 19:59:19,90,67.45,153.6833,33.39,100,4.83
209,Benjamin Constant,BR,2021-09-23 19:59:20,83,-4.3831,-70.0311,80.73,40,3.44
210,Banda Aceh,ID,2021-09-23 19:59:20,83,5.5577,95.3222,79.23,81,8.95
211,Toora-Khem,RU,2021-09-23 19:59:20,87,52.4675,96.11,34.7,100,4.23
212,Smithers,CA,2021-09-23 19:59:21,76,54.7804,-127.1743,44.92,90,4.61
213,Saint-Pierre,RE,2021-09-23 19:59:21,71,-21.3393,55.4781,69.44,0,2.3
214,Noumea,NC,2021-09-23 19:59:21,64,-22.2763,166.4572,60.78,88,8.61
215,Nayoro,JP,2021-09-23 19:59:22,94,44.3506,142.4578,50.09,91,8.37
216,Bonavista,CA,2021-09-23 19:59:22,89,48.6499,-53.1147,71.6,20,17.65
217,Praya,CV,2021-09-23 19:59:23,69,14.9215,-23.5087,81.14,75,13.8
218,Voyvozh,RU,2021-09-23 19:59:23,92,62.892,54.9635,36.95,29,4.41
219,Half Moon Bay,US,2021-09-23 19:59:24,67,37.4636,-122.4286,96.06,98,6.49
220,Harper,LR,2021-09-23 19:59:24,85,4.375,-7.7169,78.33,26,6.82
221,Luena,AO,2021-09-23 19:59:26,21,-11.7833,19.9167,69.42,25,5.03
222,Oktyabrskiy,RU,2021-09-23 19:59:26,41,54.4815,53.471,55.72,100,12.97
223,Nelson Bay,AU,2021-09-23 19:59:26,85,-32.7167,152.15,58.68,0,10.94
224,Los Llanos De Aridane,ES,2021-09-23 19:59:27,86,28.6585,-17.9182,71.35,20,12.66
225,Saint George,US,2021-09-23 19:59:27,16,37.1041,-113.5841,89.55,38,1.01
226,Glenwood Springs,US,2021-09-23 19:59:27,8,39.5505,-107.3248,81.07,96,3.69
227,Yeppoon,AU,2021-09-23 19:59:28,76,-23.1333,150.7333,53.38,15,4.18
228,Yulara,AU,2021-09-23 19:59:28,49,-25.2406,130.9889,44.44,0,3.44
229,Shieli,KZ,2021-09-23 19:59:29,20,44.1667,66.75,60.84,5,17.92
230,Petropavlovka,RU,2021-09-23 19:59:29,77,50.6114,105.3196,43.65,100,2.15
231,Port Lincoln,AU,2021-09-23 19:59:30,84,-34.7333,135.8667,54.81,24,11.27
232,Saint Joseph,US,2021-09-23 19:57:58,41,39.7686,-94.8466,78.91,0,9.19
233,Srikakulam,IN,2021-09-23 19:59:30,86,18.3,83.9,79.63,87,4.54
234,Zhangye,CN,2021-09-23 19:59:31,32,38.9342,100.4517,70.32,98,11.97
235,Fomboni,KM,2021-09-23 19:59:31,79,-12.28,43.7425,77.16,0,9.01
236,Piotrkow Trybunalski,PL,2021-09-23 19:59:32,60,51.4055,19.7032,61.75,100,23.47
237,Parabel,RU,2021-09-23 19:59:32,95,58.6978,81.4825,33.01,100,8.41
238,Vostok,RU,2021-09-23 19:59:33,94,46.4856,135.8833,38.46,0,1.19
239,Fairbanks,US,2021-09-23 19:59:33,60,64.8378,-147.7164,37.31,100,1.01
240,Lingao,CN,2021-09-23 19:59:34,87,19.9103,109.6859,79.54,100,12.86
241,Victoria,HK,2021-09-23 19:57:26,85,22.2855,114.1577,85.32,74,16.31
242,Pangkalanbuun,ID,2021-09-23 19:59:34,96,-2.6833,111.6167,74.75,98,1.43
243,Olafsvik,IS,2021-09-23 19:59:35,88,64.8945,-23.7142,40.86,100,17.96
244,Sakakah,SA,2021-09-23 19:59:35,27,29.9697,40.2064,81.97,0,11.14
245,Cidreira,BR,2021-09-23 19:59:36,77,-30.1811,-50.2056,64.04,99,19.8
246,Poum,NC,2021-09-23 19:59:36,67,-20.2333,164.0167,67.96,28,9.31
247,San Patricio,US,2021-09-23 19:59:37,23,28.017,-97.5169,87.06,11,6.33
248,Ola,RU,2021-09-23 19:59:37,83,59.5833,151.2833,42.94,1,2.51
249,Kenai,US,2021-09-23 19:59:37,79,60.5544,-151.2583,42.15,100,21.54
250,Estevan,CA,2021-09-23 19:59:38,28,49.1334,-102.9842,71.94,20,20.71
251,Manggar,ID,2021-09-23 19:59:38,80,-2.8833,108.2667,80.44,100,10.0
252,Tiksi,RU,2021-09-23 19:59:38,75,71.6872,128.8694,39.0,100,21.85
253,Fujin,CN,2021-09-23 19:59:39,74,47.26,132.0322,43.47,3,3.76
254,Salalah,OM,2021-09-23 19:59:39,85,17.0151,54.0924,80.91,48,3.98
255,Longyearbyen,SJ,2021-09-23 19:59:40,92,78.2186,15.6401,37.81,100,8.32
256,Katobu,ID,2021-09-23 19:59:40,94,-4.9408,122.5276,73.11,100,4.18
257,Inhambane,MZ,2021-09-23 19:59:40,70,-23.865,35.3833,66.18,0,6.87
258,Caconda,AO,2021-09-23 19:59:41,18,-13.7333,15.0667,71.98,17,3.2
259,Iquique,CL,2021-09-23 19:59:41,73,-20.2208,-70.1431,60.84,34,7.43
260,Maldonado,UY,2021-09-23 19:59:42,83,-34.6667,-54.9167,63.79,68,7.74
261,Mashhad,IR,2021-09-23 19:56:19,30,36.297,59.6062,71.74,0,4.61
262,Baykit,RU,2021-09-23 19:59:42,98,61.67,96.37,33.06,100,4.83
263,Biltine,TD,2021-09-23 19:59:43,31,14.5333,20.9167,90.23,5,5.19
264,Sovetskiy,RU,2021-09-23 19:59:43,83,61.3614,63.5842,41.72,100,1.61
265,Morehead,US,2021-09-23 19:59:44,41,37.2711,-87.1764,70.86,1,1.99
266,Jijiga,ET,2021-09-23 19:59:44,80,9.35,42.8,64.6,6,8.93
267,Ekibastuz,KZ,2021-09-23 19:59:44,72,51.6667,75.3667,37.58,23,6.02
268,Chapais,CA,2021-09-23 19:59:45,97,49.7834,-74.8492,47.98,100,10.71
269,Auki,SB,2021-09-23 19:59:45,85,-8.7676,160.7034,77.32,99,3.8
270,Muzhi,RU,2021-09-23 19:59:46,86,65.3667,64.6667,34.11,30,3.02
271,Mossendjo,CG,2021-09-23 19:59:46,91,-2.9506,12.7261,70.81,100,0.38
272,Rostusa,MK,2021-09-23 19:59:46,56,41.61,20.6,45.12,0,2.35
273,Dobre Miasto,PL,2021-09-23 19:59:47,90,53.9867,20.3975,56.08,100,22.57
274,Labuhan,ID,2021-09-23 19:59:47,79,-6.8844,112.2051,79.41,100,6.69
275,Kahului,US,2021-09-23 19:59:48,84,20.8947,-156.47,82.98,37,10.16
276,Horsham,GB,2021-09-23 19:59:48,90,51.064,-0.3272,63.59,90,4.94
277,Barra,BR,2021-09-23 19:59:48,34,-11.0894,-43.1417,90.19,70,6.87
278,Matay,EG,2021-09-23 19:59:49,39,28.419,30.7792,83.35,0,11.72
279,Tungor,RU,2021-09-23 19:59:49,94,53.3808,142.9564,44.85,9,9.73
280,Itaituba,BR,2021-09-23 19:59:49,55,-4.2761,-55.9836,95.16,20,3.49
281,Dhanera,IN,2021-09-23 19:59:50,88,24.5167,72.0167,79.11,100,4.9
282,Bathsheba,BB,2021-09-23 19:59:50,58,13.2167,-59.5167,90.21,20,10.36
283,Quang Ngai,VN,2021-09-23 19:59:51,94,15.1167,108.8,74.75,100,8.08
284,Saint-Joseph,RE,2021-09-23 19:59:51,75,-21.3667,55.6167,68.36,18,12.62
285,Owando,CG,2021-09-23 19:59:51,84,-0.4819,15.8999,74.16,100,1.66
286,Itacarambi,BR,2021-09-23 19:59:52,27,-15.1022,-44.0919,92.21,10,5.41
287,Jakarta,ID,2021-09-23 19:56:57,74,-6.2146,106.8451,80.53,93,8.3
288,Yatou,CN,2021-09-23 19:59:52,77,37.15,122.3833,66.74,99,2.44
289,Sorland,NO,2021-09-23 19:59:53,64,67.667,12.6934,49.08,95,17.09
290,Nchelenge,ZM,2021-09-23 19:59:53,39,-9.3451,28.734,76.59,77,7.27
291,Seoul,KR,2021-09-23 19:58:37,91,37.5683,126.9778,63.84,0,2.3
292,Yumen,CN,2021-09-23 19:59:54,30,40.2833,97.2,62.02,91,0.63
293,Kosh-Agach,RU,2021-09-23 19:59:54,55,50.0,88.6667,26.02,15,0.94
